id,transcript,emotion
004974,không mua,neutral
004261,không lẽ trong nhà kho,neutral
001677,rồi mười một triệu,neutral
006191,cô không lừa tôi nữa chứ,neutral
005336,cái gì,surprise
000176,tôi tới gửi thư cho cô mà,angry
003542,sao cô đẹp như vậy mà chỉ đóng vai quần chúng,surprise
004290,câu đó nhanh thiệt đó nhưng mà tôi vẫn hiểu,happy
005909,anh nói gì kỳ vậy,angry
002449,rồi tôi với cô cùng đi bán đồ,neutral
004018,"tôi không làm thế đâu , cô tránh ra đi",neutral
004262,con sẽ đi đâu,angry
005636,làm tim heo xinh đang yễn vui bỗng rung rinh vì,happy
000580,dạ con nghe ba,happy
002252,hay cám ơn cô,happy
003096,đúng là,angry
007653,chắc chắn là có chuyện,neutral
001275,vậy thì tốt,neutral
000738,mấy cuốn sách cũ,neutral
006032,nhìn xem nè,neutral
001896,"cái gì , cô muốn nói cái gì",angry
003733,cô đúng là đồ vô ơn,angry
003422,chứ bộ trúc tính ngồi trong mùng tới tối luôn hay sao vậy,angry
002778,chứ còn vô duyên hay không,neutral
006723,nóng không,neutral
005373,may quá à,happy
002178,em cởi đồ đi chuẩn bị chụp,neutral
000610,vậy là sao,surprise
002109,cũng được á chứ hả,happy
003274,cứ yên tâm,happy
006517,con chào ba,neutral
003932,vậy sao cô không mau đi chà rửa nhà tắm đi,neutral
002599,thôi con mắc học bài,neutral
000003,nhớ rồi,happy
001048,phải đập cho nó một trận mới được,angry
007836,"xuống đây , tôi dưới này mà",neutral
003600,anh đâu có dụ,neutral
008087,Trúc ơi tôi về rồi nè mở cửa giùm tôi đi,neutral
002461,"nè , chuyện cô không thể nói với tôi , mà có thể nói với anh ta à",angry
008150,tôi nói mình vừa ngu vừa nhục,angry
005272,ừ,neutral
005973,ờ,happy
002656,lại lên đây trước con vậy,neutral
006464,Minh Minh,neutral
001718,em sẽ chăm sóc và che chở cho cô ấy,neutral
003540,có gì trúc bỏ qua nha,neutral
001904,cô gọi tôi là đồ biến thái được,angry
004887,đi đâu vậy,angry
008163,bá thông,angry
000555,"nếm thử đi , toàn món cô thích đó",angry
005315,"tôi cũng vừa mới về đó , đi nấu lẹ lên",angry
001370,không đi,angry
006561,cô không cần tui giúp thì tui đi nha,neutral
005152,tôi làm cá lóc bao giờ đâu,neutral
000258,nếu không có chuyện gì quan trọng,neutral
003799,anh có gặp đình phong ngoài đà nẵng,neutral
004186,tôi không biết nữa,neutral
002182,thiệt,neutral
002501,nếu đi được thì cô đi luôn đi đừng quay về nữa,angry
007821,ủa là sao,neutral
001620,chứ cô mà á hả mê mấy cái thứ quần áo giày dép thời trang á là cô làm bao nhiêu tiền,neutral
000312,nhưng năm nay con muốn tự mình đến trường,neutral
007718,nên mới về trễ,neutral
002024,vậy thì nấu tạm thịt bò với mì gói ăn cũng được,neutral
007953,tôi chở cho,neutral
007486,hai người sẽ nghĩ ra những điều khoản mới,neutral
006645,vô đây vô đây nhanh lên nhanh lên đi,angry
001455,"tại lâu lắm anh với em không đi bơi rồi , với lại , dáng đẹp thế kia , ra hồ bơi lúc nào cũng đẹp nhất luôn á",neutral
004799,"không được đâu , cô phải uống đó",neutral
003797,cô đừng có lo nha,neutral
006853,bây giờ cô biết là mấy giờ rồi không hả,angry
006791,mà lỡ mua mắc về bị Trúc chửi thì sao,neutral
000709,chứ dạo này em gặp toàn là chuyện xui không,neutral
002147,nguyên tắc nguyên tắc nguyên tắc,angry
001799,mười ngàn ba cuốn á hả,neutral
001539,cô bị sao vậy,neutral
003798,là tại sao ngày xưa tôi có thể quen một con đê tiện như vậy chứ,neutral
002097,dạ,neutral
008088,anh là bồ của Trúc,surprise
006266,tống tình nè,angry
005863,nước suối gì mà không có nhãn mác gì hết trơn vậy,surprise
008031,mỗi lần chạy từ ngoài đường về nhà ăn cơm,neutral
002352,không có cảm giác lâng lâng chứ,neutral
007436,nè,neutral
001743,nhiều chuyện,neutral
005511,chờ anh chút,neutral
001122,ngon,happy
000224,trúc nói chuyện như một triết gia vậy đó,neutral
006687,thiệt mà mẹ,neutral
001655,đau bắp chuối quá,neutral
001297,"bởi vì làm diễn viên , em phải cảm thấy thật sự yêu thích và thoải mái trước ống kính , lúc đó em mới diễn tốt được",neutral
003601,con tin á nếu mà đề thi đại học kỳ này mà không nằm ngoài mấy cái dạng đề trong sách luyện thi á,neutral
005366,cô ấy làm việc nhà rất gọn gàng sạch sẽ,neutral
006181,trúc đừng nói với thằng Nghĩa là tôi ở chung với Trúc nha,neutral
007661,và tôi đã quên đi Bảo Yến,neutral
001087,"không được , treo phòng cô đi",angry
005638,có giấy xét nghiệm rồi hả,happy
003244,dạ xin lỗi chị cho hỏi ở đây có tuyển nhân viên bán hàng không ạ,neutral
000934,"ôi trời ơi bà xã , em sao vậy",angry
003364,may quá,happy
004017,"buông ra , anh làm cái gì vậy",angry
002662,được được chứ,neutral
006816,sao cô lại không ra nói chuyện với tôi hả,angry
000497,"sao em tàn nhẫn với anh quá vậy , em ghét anh lắm phải không , có phải , em muốn đuổi anh ra khỏi nhà ngay bây giờ không",angry
002558,ngay từ đầu,neutral
003544,cô tới đây làm gì,angry
005468,cô gan ghê á,surprise
002987,trúc thật là may mắn khi còn có cái để hy vọng,neutral
003074,mệt quá,angry
003904,cuốn tiểu thuyết của cô viết lung tung lộn xộn như vậy ai mà thèm mua,neutral
006340,tạo dáng cho diễn xuất rất thật,neutral
008068,tôi sẽ cố gắng hết sức,neutral
000439,ba nói vậy là sao,angry
002183,muốn tôi kể chuyện đi chơi không,happy
003027,dạ đau,neutral
006173,ông làm ghê không,angry
001903,một ly nước cam không phải là năm mươi ngàn đâu,neutral
006765,không cần đâu,neutral
005876,sao lại nằm đây,surprise
005222,thầy điên à,angry
005170,em dạy anh biết tiết kiệm,neutral
006064,cái con nhỏ bán sách là nó hại mình quá trời luôn,angry
006832,ngọt ngào lắm luôn á,neutral
000520,sắp tới giờ ăn rồi mà mọi thứ chưa chuẩn bị xong nữa,angry
007964,"lau gì kì vậy , lau chỗ kia đi",angry
006193,tôi không nhớ gì hết trơn á,neutral
001510,nói chuyện giỡn chơi hay sao vậy,angry
002607,ừ,neutral
006747,lên xe đi,happy
001070,ghét,neutral
005086,"tại sao con gà , lại cứ không thích được gọi là con gà",neutral
004479,sao ba mẹ bà sáu và nghĩa,surprise
000464,cái gì,angry
001940,phải nghĩ ra cách gì lấy lại máy ảnh với máy tính,sad
000816,"không thích ở đây hả , không thích thì biến lẹ đi",angry
003469,mà chính miệng trúc nói ra mà,neutral
004011,vô duyên,angry
000298,giống lắm luôn á,neutral
005691,mà ba mẹ kiếm con khuya rồi có chuyện gì không ạ,neutral
001156,"từ khi nghe đình phong nói rằng , anh ấy sẽ dẫn cô ra đi",neutral
000987,trúc không nhìn thấy dòng chữ loằng ngoằng đề ngoài phong bì à,surprise
000080,cháu nghe nói ở sài gòn có nhiều phụ nữ đẹp và họ rất thoáng,happy
004803,hỏi vậy thôi,neutral
000276,cám ơn trúc,neutral
007496,"bọn trẻ con từ ngoài ngõ phóng vào thông báo , nhà trai đã đến cửa đình rồi",neutral
007159,"ngay từ đầu, con là người để nói dối tất cả mọi chuyện, con là người có lỗi, chứ không phải là Minh Minh, cho nên, ba hãy tha thứ cho cô ấy",sad
002985,tôi ngủ ở đây cho,neutral
001414,ba năm ngàn một ngày còn không đủ xài chứ đừng nói một tháng,neutral
006327,tôi với cô mà cãi nhau cái kiểu này đến sáng cũng không ai chịu ai,neutral
007807,"cái gì , vậy là cô không hiểu giá trị quan trọng của cái nồi cơm rồi",angry
006107,"còn cô , cô tưởng cô là người bình thường tỉnh táo à",angry
005627,thì ra quán cà phê ngồi chờ cho hết giờ thi thôi,neutral
004593,gì vậy ba,surprise
000786,không phải,neutral
000654,mất dạy đến như vậy,neutral
008009,cô buồn quá rồi tôi nói là mi tu à có nghĩa là tôi cũng buồn,neutral
002679,bỏ đọc sách lâu rồi,neutral
003410,cho tới một hôm tôi tin chắc rằng điều tôi nghi ngờ là chính xác,neutral
003852,"phun hau , ngôi nhà hạnh phúc",neutral
002865,ủa,surprise
000548,chẳng lẽ tôi không cho được cô chai nước hoa dùng rồi hay sao,neutral
006048,có thể đặt xa cái giường tui ra được không,neutral
007668,cô nói thiệt hả,happy
007876,tôi sẽ có quà tặng cô đó,neutral
004042,năm triệu nha,neutral
004923,"chính cô là người cấm tôi không được lại gần cô mà , lúc nào cũng phải cách xa cô ít nhất là mười mét mà",angry
004913,tại sao cô càm ràm ngay cả khi tôi đối xử tốt với cô hả,angry
004629,im đi,angry
007457,"bộ thích tôi rồi hả , thích tôi rồi đúng không",neutral
001931,nó giống như mình đang chạy mô tô hết tốc lực trên một đoạn đường rộng rãi và bằng phẳng,neutral
000480,tôi hận hai người,sad
001509,"bà xã coi chừng ngủ ở đó bị muỗi cắn đó , nha",neutral
004806,con không cố tình nhậu xỉn để rồi bị gian hồ đuổi đánh,neutral
002506,loạn óc sao mà may,angry
002667,"Minh Minh , cho tôi hỏi cô một câu thôi",neutral
002046,siêng gì thức trắng đêm đâu có ngủ được đâu,sad
001977,không lẽ,neutral
007184,tôi đâu có nói gì đâu đi,neutral
006697,anh không ghen với Minh Đăng đâu cậu ta thật dại dột khi bỏ em lại cho anh,neutral
002820,đi vô nhà tôi để quậy như hôm trước hả,angry
001853,nhưng sao thấy khó quá,neutral
001092,chuyện gì,neutral
000787,ờ tại tôi tưởng trúc bị tai nạn hay bị bệnh nên là tới đây tìm,sad
000560,ở đây à thôi tôi không mua gì hết,neutral
003055,"đúng rồi , là con ma làm đó",surprise
006215,cô lau vậy nè,neutral
004986,tặng gà mái,neutral
002578,à chị đi công chuyện lát chỉ quay lại tụi em mua gì cứ lựa đi anh bán cho,neutral
005049,chứ ở khách sạn tốn tiền quá à,sad
000053,làm phục vụ mà diễn giỏi như vậy tôi tưởng cô là diễn viên chuyên,neutral
005253,nhưng tôi đã dành số tiền ấy đi mua kem cho bảo yến,neutral
003801,trúc ơi,neutral
003805,hử,surprise
000237,"cô cứ chạy đi , rồi tôi sẽ bắt được cô cho coi",angry
003097,thì anh với con nhỏ đó cũng đã dao kèo là không đụng đến nhau nữa rồi,neutral
002437,để khi nào cần còn biết cách mà nấu,neutral
007744,té xuống đáy vực mà tốt sao,neutral
000633,nhưng mà cũng nên cẩn thận,neutral
002585,là hai trăm ngàn một ngày cũng có mà xài đâu,neutral
001514,"ừ , tôi ra ngoài chút xíu đây",neutral
002453,lấy cho tôi cái bánh,neutral
002600,tối nay tôi về trễ đừng có chờ cơm tôi nha,neutral
002730,xà bông rớt đầy sàn nhà té chết luôn á,neutral
007398,cô vô duyên thật đó,neutral
000963,thì mùi còn lại trên cơ thể cô mới là mùi nước hoa chính xác,happy
006165,mệt quá trời luôn chứ không phải mệt vừa nữa đâu,neutral
002013,dưới trời mưa hai đứa đọc sách,neutral
002568,tôi sẽ nói cho cô biết sau,neutral
002627,Trúc không gia đình thành ra độc,neutral
000186,"tôi gọi cô là con gà , là con rùa , là cái nồi cơm hả",angry
003454,thì ít nhất cũng ba mươi lăm ngày một ly,sad
000811,con đâu có đi đâu,neutral
002243,cái này là ba kí bảy,neutral
003138,không mua sách của cô,neutral
000460,để làm gì,angry
007631,"là , tâm lý con người rất phức tạp",neutral
007024,mà hôm nay là ngày đặc biệt phải ăn mừng cái gì đi chứ,happy
002131,mẹ,neutral
001832,ba chết,neutral
008302,cho nên bố tôi nói,neutral
004845,cô bao tôi ăn ở,neutral
000788,trời ơi kỳ này mình chết chắc rồi,angry
001694,"anh cũng tò mò thật đó , minh minh ở đây đâu phải ở một mình , dẫu sao cũng có em ở cùng với cô ấy để chăm lo cho cô ấy mà",neutral
006226,con đâu có đi đâu đâu,neutral
004627,lại tiếp tục tới chỗ bán sách để quậy trúc nữa,neutral
001483,minh minh,neutral
006131,mà sao cô biết ba mẹ tôi đang cấp cứu trong bệnh viện vậy,neutral
002146,sao tôi lại tệ dữ vậy trời,sad
000382,đây nè,happy
008179,nếu như anh cố gắng và chăm chỉ,neutral
001208,nằm xuống một cái là thấy đã liền à,happy
004912,nói cái gì hả,neutral
006593,về rồi hả ừ lại đây xem nè,neutral
007454,tình huống xuất sắc,neutral
006368,yên xe đạp nhỏ xíu ngồi khó thiệt á ngồi mà không cẩn thận bị giằng ổ gà dám rớt xuống đất lắm á,neutral
004431,tóm lại bà xã tôi là một người phụ nữ rất đảm đang,happy
006499,bởi vì em yêu anh,neutral
001383,"trời ơi , hai vợ chồng kia đi đâu vậy , mua được nhiều sách chưa",neutral
000793,con gái mà tính tình như trúc á,angry
001171,trời thì anh cũng đâu muốn tin vậy đâu,neutral
001692,"ba mẹ em hy vọng làm như vậy , thì em sẽ cảm thấy sự quan tâm chăm sóc của ba mẹ , mà làm bài tốt hơn đó",happy
006777,trời ơi chết tui rồi,neutral
004253,lau nhà còn biết rửa chén nữa,neutral
001555,hai mươi lăm ngàn anh,neutral
003573,con nít gì chứ,neutral
005445,không được,neutral
002030,buổi tối dùng điện thế này tốn điện lắm,angry
